tiempo,posX
0,739.46814
0.1,831.1
0.2,711.6051
0.3,728.9746
0.4,747.8395
0.5,727.20886
0.6,736.31866
0.70000005,805.6759
0.8000001,747.7631
0.9000001,766.2952
1.0000001,699.34546
1.1000001,705.22174
1.2000002,760.57776
1.3000002,751.78357
1.4000002,667.7852
1.5000002,704.8717
1.6000003,760.22424
1.7000003,716.94214
1.8000003,755.11395
1.9000003,646.9738
2.0000002,684.5019
2.1000001,678.21423
2.2,701.5104
2.3,694.98126
2.3999999,687.37555
2.4999998,713.3546
2.5999997,646.80096
2.6999996,631.9425
2.7999995,674.7078
2.8999994,726.90576
2.9999993,633.5273
3.0999992,721.7846
3.199999,650.69684
3.299999,719.5666
3.399999,647.1996
3.4999988,651.4843
3.5999987,662.5213
3.6999986,685.0418
3.7999985,696.32135
3.8999984,675.8253
3.9999983,609.0624
4.0999985,671.5381
4.1999984,637.3904
4.2999983,654.47284
4.399998,678.4715
4.499998,660.14813
4.599998,635.0856
4.699998,666.8389
4.799998,640.06396
4.8999977,554.88367
4.9999976,613.89526
5.0999975,586.6843
5.1999974,591.04755
5.2999973,644.86865
5.399997,556.49976
5.499997,674.8878
5.599997,600.2742
5.699997,624.33563
5.799997,646.34985
5.8999968,636.27454
5.9999967,539.2483
6.0999966,560.25543
6.1999965,583.8862
6.2999964,610.8028
6.3999963,579.76404
6.499996,561.58417
6.599996,635.58716
6.699996,619.11237
6.799996,539.73584
6.899996,588.48
6.9999957,611.56836
7.0999956,501.4511
7.1999955,583.9167
7.2999954,499.63522
7.3999953,595.2852
7.499995,567.3765
7.599995,592.2755
7.699995,595.52814
7.799995,562.0393
7.899995,569.7959
7.9999948,477.88818
8.099995,516.6084
8.199995,525.56384
8.299995,510.56012
8.399996,500.78537
8.499996,571.6451
8.599997,512.5899
8.699997,524.7082
8.799997,538.9976
8.899998,485.26978
8.999998,561.20715
9.099998,545.22156
9.199999,542.76685
9.299999,561.16064
9.4,494.74158
9.5,543.9987
9.6,439.89432
9.700001,515.8573
9.800001,421.02924
9.900002,460.2468
10.000002,504.94763
10.100002,493.39883
10.200003,461.5794
10.300003,523.0875
10.400003,411.85782
10.500004,438.0374
10.600004,465.38812
10.700005,411.08347
10.800005,506.28186
10.900005,442.8606
11.000006,393.40036
11.100006,452.5613
11.2000065,367.16235
11.300007,378.45892
11.400007,457.33032
11.500008,458.61108
11.600008,467.7018
11.700008,363.38702
11.800009,397.1173
11.900009,432.24606
12.00001,470.16034
12.10001,389.09573
12.20001,355.37057
12.300011,466.7491
12.400011,436.59494
12.500011,332.7196
12.600012,362.08435
12.700012,423.19507
12.800013,402.37173
12.900013,445.8036
13.000013,379.05002
13.100014,325.0251
13.200014,420.1447
13.3000145,344.47733
13.400015,304.57208
13.500015,361.24045
13.600016,428.8191
13.700016,373.30536
13.800016,326.58212
13.900017,287.66684
14.000017,328.21478
14.100018,320.50327
14.200018,374.45044
