tiempo,posX
0,384.91092
0.1,388.16324
0.2,382.3359
0.3,382.52252
0.4,389.10266
0.5,381.38226
0.6,394.31076
0.70000005,388.9892
0.8000001,391.1809
0.9000001,399.49966
1.0000001,396.60608
1.1000001,391.8
1.2000002,404.45673
1.3000002,400.20938
1.4000002,404.34442
1.5000002,413.5043
1.6000003,409.08362
1.7000003,411.13617
1.8000003,404.8407
1.9000003,408.78482
2.0000002,423.75015
2.1000001,415.46637
2.2,419.6864
2.3,417.55234
2.3999999,422.97726
2.4999998,415.47842
2.5999997,416.77545
2.6999996,425.8706
2.7999995,436.13483
2.8999994,426.1975
2.9999993,441.59903
3.0999992,437.01596
3.199999,432.83453
3.299999,442.47745
3.399999,433.27145
3.4999988,445.5184
3.5999987,434.70447
3.6999986,448.03082
3.7999985,450.50272
3.8999984,445.11066
3.9999983,453.5143
4.0999985,445.16885
4.1999984,452.2204
4.2999983,460.04416
4.399998,448.41135
4.499998,467.8566
4.599998,462.58093
4.699998,466.1554
4.799998,459.42615
4.8999977,462.78082
4.9999976,470.36566
5.0999975,475.41635
5.1999974,472.14944
5.2999973,473.58316
5.399997,466.83704
5.499997,473.6348
5.599997,474.42145
5.699997,472.48257
5.799997,487.5053
5.8999968,484.83203
5.9999967,477.56897
6.0999966,483.15674
6.1999965,487.832
6.2999964,483.20877
6.3999963,496.38705
6.499996,499.83093
6.599996,500.96066
6.699996,505.72888
6.799996,493.93527
6.899996,506.08438
6.9999957,509.30597
7.0999956,511.81995
7.1999955,513.15497
7.2999954,514.006
7.3999953,511.30087
7.499995,517.8594
7.599995,504.27847
7.699995,520.9358
7.799995,513.68225
7.899995,519.923
7.9999948,519.4542
8.099995,518.9312
8.199995,518.00336
8.299995,526.6673
8.399996,529.4062
8.499996,523.00476
8.599997,523.443
8.699997,538.0888
8.799997,537.72565
8.899998,541.9829
8.999998,536.691
9.099998,548.0769
9.199999,548.13495
9.299999,536.5279
9.4,540.1533
9.5,544.7236
9.6,551.9639
9.700001,546.8864
9.800001,543.2863
9.900002,548.4707
10.000002,550.03394
10.100002,560.25104
10.200003,558.8669
10.300003,560.2496
10.400003,562.137
10.500004,568.9622
10.600004,574.4323
10.700005,572.0688
