tiempo,posX
0,1005.66797
0.1,977.02606
0.2,967.2432
0.3,968.445
0.4,986.685
0.5,992.311
0.6,965.159
0.70000005,995.52844
0.8000001,967.47
0.9000001,992.29755
1.0000001,958.224
1.1000001,987.70966
1.2000002,955.788
1.3000002,970.40063
1.4000002,971.1047
1.5000002,960.7034
1.6000003,955.71484
1.7000003,954.018
1.8000003,959.6333
1.9000003,953.88776
2.0000002,972.6543
2.1000001,970.96783
2.2,967.76355
2.3,943.07166
2.3999999,941.38153
2.4999998,939.0384
2.5999997,953.2744
2.6999996,952.9512
2.7999995,964.98016
2.8999994,948.45874
2.9999993,939.8219
3.0999992,943.9242
3.199999,955.37683
3.299999,927.82043
3.399999,949.10657
3.4999988,927.2463
3.5999987,940.90546
3.6999986,918.7808
3.7999985,937.1435
3.8999984,933.75964
3.9999983,930.50543
4.0999985,942.61176
4.1999984,920.5714
4.2999983,919.8341
4.399998,945.5643
4.499998,911.989
4.599998,941.76324
4.699998,931.3605
4.799998,903.3824
4.8999977,920.4988
4.9999976,925.3051
5.0999975,927.8912
5.1999974,934.5032
5.2999973,929.72266
5.399997,905.1818
5.499997,899.5348
5.599997,910.67285
5.699997,924.2156
5.799997,925.7412
5.8999968,907.0162
5.9999967,897.0399
6.0999966,906.78674
6.1999965,885.81903
6.2999964,910.85767
6.3999963,905.01385
6.499996,903.41364
6.599996,882.1385
6.699996,914.3489
6.799996,906.30914
6.899996,889.56525
6.9999957,902.08044
7.0999956,879.9083
7.1999955,896.42444
7.2999954,904.0573
7.3999953,900.1997
7.499995,867.55176
7.599995,886.53937
7.699995,882.7061
7.799995,868.8597
7.899995,861.43665
7.9999948,865.8949
8.099995,889.16736
8.199995,877.5141
8.299995,871.0605
8.399996,886.3082
8.499996,873.7192
8.599997,869.84314
8.699997,884.70996
8.799997,880.3282
8.899998,867.9532
8.999998,871.5305
9.099998,870.28064
9.199999,845.26416
9.299999,843.04364
9.4,848.2698
9.5,871.8444
9.6,865.6103
9.700001,855.10693
9.800001,858.8471
9.900002,846.8693
10.000002,833.20294
10.100002,867.3424
10.200003,863.61316
10.300003,851.01263
10.400003,854.2475
10.500004,841.9179
10.600004,826.62146
10.700005,824.2344
10.800005,821.94525
10.900005,828.6861
11.000006,840.627
11.100006,854.23206
11.2000065,842.31305
11.300007,849.89545
11.400007,825.3458
11.500008,828.6727
11.600008,810.76465
11.700008,832.82623
11.800009,841.2508
11.900009,808.6879
12.00001,809.5975
12.10001,810.0311
12.20001,807.3152
12.300011,810.2841
12.400011,826.5385
12.500011,800.9955
12.600012,802.4735
12.700012,819.84393
12.800013,820.8843
12.900013,830.0277
13.000013,802.2476
13.100014,792.4305
13.200014,821.4326
13.3000145,818.1977
13.400015,823.07477
13.500015,792.02734
13.600016,817.6628
13.700016,817.2437
13.800016,806.18896
13.900017,794.4581
14.000017,795.7992
14.100018,792.944
14.200018,808.73376
14.300018,796.2448
14.400019,808.5045
14.500019,797.11053
14.600019,806.4134
14.70002,772.44824
14.80002,793.411
14.900021,793.94403
15.000021,796.1185
15.100021,766.4566
15.200022,784.10425
15.300022,781.0992
15.4000225,766.8456
15.500023,789.32117
15.600023,786.8684
15.700024,778.80396
15.800024,786.52466
15.900024,775.9944
16.000025,760.8205
16.100025,764.7293
16.200026,759.93555
16.300026,747.1367
16.400026,780.2914
16.500027,762.7413
16.600027,745.9779
16.700027,773.86945
16.800028,775.20844
16.900028,742.3982
17.000029,756.6652
17.100029,737.80994
17.20003,769.56
17.30003,750.4072
17.40003,753.0789
17.50003,755.4774
17.60003,738.755
17.700031,747.16174
17.800032,736.50464
17.900032,724.8449
18.000032,726.57465
18.100033,722.70966
18.200033,755.6929
18.300034,754.834
18.400034,722.4947
18.500034,723.0103
18.600035,732.1211
18.700035,724.8201
18.800035,734.47253
18.900036,715.5078
19.000036,723.4888
19.100037,717.8805
19.200037,708.37445
19.300037,706.48364
19.400038,708.56055
19.500038,704.62646
19.600039,705.1987
19.700039,732.4211
19.80004,723.3531
19.90004,713.8548
20.00004,717.8578
20.10004,697.90283
20.20004,699.1744
20.300041,713.6393
20.400042,698.53894
20.500042,718.20245
20.600042,693.366
20.700043,690.85834
20.800043,721.75726
20.900043,703.73883
21.000044,703.62866
21.100044,691.40295
21.200045,692.6293
21.300045,710.64343
21.400045,697.01715
21.500046,684.342
21.600046,691.8432
21.700047,686.54205
21.800047,704.71625
21.900047,698.0471
22.000048,670.0199
22.100048,697.1332
22.200048,676.06415
22.300049,695.0016
22.40005,690.786
22.50005,671.3532
22.60005,660.63763
22.70005,692.91223
22.80005,670.3163
22.900051,675.5557
23.000051,676.01575
23.100052,668.64667
23.200052,684.755
23.300053,682.23
23.400053,665.201
23.500053,685.5194
23.600054,679.0166
23.700054,658.2268
23.800055,671.102
23.900055,655.67474
24.000055,641.7186
24.100056,651.9708
24.200056,650.3466
24.300056,638.7093
24.400057,656.4303
24.500057,637.3288
24.600058,667.0698
24.700058,638.18335
24.800058,648.55255
24.900059,661.93835
25.00006,649.13684
25.10006,653.6439
25.20006,661.3258
25.30006,657.5607
25.40006,636.7814
25.500061,650.24677
25.600061,649.99457
25.700062,630.96234
25.800062,648.27655
25.900063,651.2428
26.000063,642.3137
26.100063,621.7783
26.200064,640.5003
26.300064,626.85156
26.400064,644.9487
26.500065,612.89954
26.600065,621.1411
26.700066,623.5262
26.800066,619.26117
26.900066,621.89215
27.000067,614.35345
27.100067,603.3363
27.200068,621.7356
27.300068,616.0289
27.400068,621.9496
27.500069,620.2458
27.600069,609.6752
27.70007,598.87714
27.80007,598.7273
27.90007,612.24695
28.00007,599.64874
28.10007,616.45337
28.200071,599.05066
28.300072,599.6445
28.400072,616.31915
28.500072,610.9058
28.600073,594.4886
28.700073,612.9957
28.800074,591.9419
28.900074,598.0231
