tiempo,posX
0,409.77972
0.1,292.2768
0.2,321.81506
0.3,265.59485
0.4,384.59042
0.5,390.92963
0.6,275.6153
0.70000005,261.10995
0.8000001,290.64755
0.9000001,373.1245
1.0000001,355.9206
1.1000001,307.7965
1.2000002,313.04675
1.3000002,276.84555
1.4000002,421.0105
1.5000002,262.30743
1.6000003,387.65817
1.7000003,394.89172
1.8000003,320.95496
1.9000003,281.87054
2.0000002,317.94925
2.1000001,395.6059
2.2,282.86252
2.3,441.34357
2.3999999,427.34662
2.4999998,285.46454
2.5999997,400.37714
2.6999996,384.95
2.7999995,283.9472
2.8999994,278.62735
2.9999993,368.0298
3.0999992,394.9428
3.199999,291.13406
3.299999,324.07834
3.399999,454.49924
3.4999988,365.22235
3.5999987,368.56018
3.6999986,441.77417
3.7999985,456.40585
3.8999984,353.5128
3.9999983,398.77405
4.0999985,296.8862
4.1999984,407.49652
4.2999983,303.97925
4.399998,395.16934
4.499998,368.41922
4.599998,431.11655
4.699998,336.45212
4.799998,392.53992
4.8999977,446.88232
4.9999976,382.78735
5.0999975,397.42667
5.1999974,407.9853
5.2999973,312.07858
5.399997,348.06528
5.499997,340.8722
5.599997,337.25436
5.699997,386.2379
5.799997,345.15637
5.8999968,430.39114
5.9999967,322.95947
6.0999966,400.99857
6.1999965,311.85318
6.2999964,347.85236
6.3999963,342.0686
6.499996,475.878
6.599996,355.91977
6.699996,329.36746
6.799996,340.6717
6.899996,398.47064
6.9999957,414.35608
7.0999956,467.63458
7.1999955,461.37817
7.2999954,491.47617
7.3999953,408.27222
7.499995,370.5959
7.599995,338.78394
7.699995,330.69955
7.799995,399.13223
7.899995,413.02713
7.9999948,386.37405
8.099995,420.3082
8.199995,349.935
8.299995,372.5161
8.399996,432.43298
8.499996,508.3378
8.599997,349.04932
8.699997,342.28897
8.799997,517.1729
8.899998,479.144
8.999998,394.6267
9.099998,350.12268
9.199999,465.55994
9.299999,396.09857
9.4,401.7789
9.5,370.14276
9.6,358.54205
9.700001,434.29492
9.800001,514.48773
9.900002,473.01016
10.000002,390.57538
10.100002,480.96674
10.200003,376.13983
10.300003,375.57037
10.400003,415.16907
10.500004,475.72195
10.600004,497.7594
10.700005,479.3617
10.800005,467.8007
10.900005,365.82083
11.000006,391.58142
11.100006,397.1897
11.2000065,378.8823
11.300007,501.83218
11.400007,438.07715
11.500008,474.63766
11.600008,447.40707
11.700008,513.60693
11.800009,490.83093
11.900009,410.2841
12.00001,527.73914
12.10001,415.68292
12.20001,392.173
12.300011,442.64786
12.400011,409.32123
12.500011,470.85245
12.600012,409.83536
12.700012,474.18207
12.800013,499.74146
12.900013,449.31537
13.000013,424.38147
13.100014,494.74295
13.200014,407.6075
13.3000145,518.6595
13.400015,439.34625
13.500015,500.2282
13.600016,463.34637
13.700016,571.46893
13.800016,555.5931
13.900017,556.09875
14.000017,434.3233
14.100018,471.35883
14.200018,477.3012
14.300018,578.5221
14.400019,515.8743
14.500019,426.8905
14.600019,578.6202
14.70002,572.2493
14.80002,567.6847
14.900021,537.9462
15.000021,534.68243
15.100021,458.02362
15.200022,557.69415
15.300022,542.7909
15.4000225,561.78467
15.500023,592.54785
15.600023,530.80615
15.700024,553.4308
15.800024,587.32965
15.900024,566.5389
16.000025,512.46594
16.100025,471.29843
16.200026,428.48306
16.300026,468.48987
16.400026,569.3703
16.500027,525.91113
16.600027,443.0119
16.700027,491.57886
16.800028,518.1991
16.900028,571.48846
17.000029,469.2879
17.100029,511.86108
17.20003,595.0785
17.30003,572.9386
17.40003,615.30896
17.50003,520.0855
17.60003,580.0133
17.700031,456.4242
17.800032,570.68854
17.900032,450.70285
18.000032,538.4307
18.100033,484.92624
18.200033,554.97925
18.300034,611.4189
18.400034,565.3983
18.500034,618.26495
18.600035,590.0976
18.700035,519.0071
18.800035,612.2071
18.900036,503.27243
19.000036,627.0377
19.100037,568.67303
19.200037,467.2538
19.300037,473.3105
19.400038,529.0308
