tiempo,posX
0,688.7179
0.1,498.55322
0.2,588.7251
0.3,537.4152
0.4,676.5829
0.5,517.9547
0.6,462.3296
0.70000005,680.3741
0.8000001,710.25616
0.9000001,610.65497
1.0000001,487.09265
1.1000001,527.6383
1.2000002,563.91187
1.3000002,452.37387
1.4000002,651.78577
1.5000002,617.88135
1.6000003,446.5782
1.7000003,596.98676
1.8000003,499.96527
1.9000003,578.09906
2.0000002,557.7705
2.1000001,508.1193
2.2,586.0696
2.3,603.34564
2.3999999,540.29974
2.4999998,435.62445
2.5999997,638.7661
2.6999996,457.05026
2.7999995,550.2926
2.8999994,594.8314
2.9999993,492.35757
3.0999992,531.19574
3.199999,672.0049
3.299999,641.68396
3.399999,603.20984
3.4999988,532.87555
3.5999987,632.082
3.6999986,491.189
3.7999985,634.6797
3.8999984,529.75214
3.9999983,641.84125
4.0999985,568.44324
4.1999984,598.73157
4.2999983,450.81348
4.399998,482.30762
4.499998,593.8728
4.599998,519.52594
4.699998,412.87628
4.799998,469.0301
4.8999977,496.0304
4.9999976,537.5019
5.0999975,654.1229
5.1999974,439.45035
5.2999973,473.43274
5.399997,498.9639
5.499997,541.9341
5.599997,540.99414
5.699997,612.673
5.799997,623.19196
5.8999968,597.42596
5.9999967,502.83112
6.0999966,627.7049
6.1999965,482.898
6.2999964,467.02438
6.3999963,468.67996
6.499996,573.4546
6.599996,471.97406
6.699996,537.3517
6.799996,463.07074
6.899996,463.20798
6.9999957,597.27203
7.0999956,565.645
7.1999955,571.34576
7.2999954,578.03503
7.3999953,542.86255
7.499995,594.7152
7.599995,513.5586
7.699995,469.81796
7.799995,454.38284
7.899995,546.9469
7.9999948,515.4014
8.099995,555.58386
8.199995,584.88916
8.299995,381.52222
8.399996,383.37247
8.499996,431.4528
8.599997,415.35443
8.699997,520.96423
8.799997,463.89508
8.899998,381.2339
8.999998,579.0145
9.099998,605.3252
9.199999,452.69617
9.299999,352.34393
