tiempo,posX
0,658.8827
0.1,705.23944
0.2,650.84143
0.3,673.3872
0.4,680.8052
0.5,657.1415
0.6,695.0074
0.70000005,663.9111
0.8000001,652.2654
0.9000001,697.47144
1.0000001,649.81055
1.1000001,686.9772
1.2000002,672.6084
1.3000002,693.92206
1.4000002,683.92017
1.5000002,657.8895
1.6000003,669.9577
1.7000003,700.66956
1.8000003,657.2509
1.9000003,681.4317
2.0000002,650.6675
2.1000001,646.86694
2.2,645.67816
2.3,643.93054
2.3999999,654.8863
2.4999998,698.15295
2.5999997,651.53284
2.6999996,642.77295
2.7999995,678.76843
2.8999994,665.2437
2.9999993,683.9759
3.0999992,680.9531
3.199999,702.4719
3.299999,643.617
3.399999,668.61786
3.4999988,650.6182
3.5999987,665.66205
3.6999986,671.5222
3.7999985,697.8064
3.8999984,651.0978
3.9999983,645.2322
4.0999985,662.4688
4.1999984,658.9872
4.2999983,683.1898
4.399998,651.2645
4.499998,692.6681
4.599998,671.364
4.699998,682.91754
4.799998,641.2635
4.8999977,680.7316
4.9999976,701.0791
5.0999975,684.85284
5.1999974,678.52966
5.2999973,682.07886
5.399997,639.44116
5.499997,647.5556
5.599997,695.00836
5.699997,642.2652
5.799997,653.76245
5.8999968,681.51385
5.9999967,640.68463
6.0999966,687.21765
6.1999965,683.72595
6.2999964,685.5122
6.3999963,648.20044
6.499996,667.1624
6.599996,682.71747
6.699996,663.41797
6.799996,659.638
6.899996,667.54297
6.9999957,690.0686
7.0999956,696.18384
7.1999955,636.8258
7.2999954,640.023
7.3999953,669.9767
7.499995,685.5759
7.599995,685.16425
7.699995,659.68
7.799995,689.76495
7.899995,659.22437
7.9999948,660.00946
8.099995,665.4359
8.199995,698.2373
8.299995,694.6719
8.399996,660.7069
8.499996,695.5726
8.599997,635.08734
8.699997,652.9642
8.799997,636.6542
8.899998,653.4478
8.999998,651.5955
9.099998,655.59686
9.199999,649.867
9.299999,648.30707
9.4,642.33484
9.5,653.5363
9.6,674.17194
9.700001,668.8112
9.800001,666.54
9.900002,679.2528
10.000002,641.3157
10.100002,639.2183
10.200003,654.45905
10.300003,668.5001
10.400003,685.34985
10.500004,635.79645
10.600004,678.8354
10.700005,669.2223
10.800005,642.7251
10.900005,648.0882
11.000006,656.52155
11.100006,665.6729
11.2000065,646.4449
11.300007,688.38995
11.400007,651.5706
11.500008,668.91504
11.600008,682.5539
11.700008,682.53485
11.800009,654.5004
11.900009,645.92316
12.00001,661.5846
12.10001,659.1701
12.20001,656.0878
12.300011,635.42145
12.400011,645.08594
12.500011,663.51746
12.600012,675.26984
12.700012,681.07184
12.800013,690.14844
12.900013,645.1149
13.000013,639.98584
13.100014,644.84216
13.200014,685.2292
13.3000145,638.8157
13.400015,646.11945
13.500015,648.9091
13.600016,639.0021
13.700016,657.66956
13.800016,637.1617
13.900017,652.6574
14.000017,644.3913
14.100018,657.1193
14.200018,637.70764
14.300018,679.6347
14.400019,687.90216
14.500019,676.8057
14.600019,636.24945
14.70002,652.17456
14.80002,687.34125
14.900021,663.9319
15.000021,661.40173
15.100021,681.96356
15.200022,640.8516
15.300022,647.06494
15.4000225,644.0235
15.500023,672.10095
15.600023,672.9931
15.700024,645.11456
15.800024,649.39844
15.900024,647.7238
16.000025,650.0181
16.100025,687.16235
16.200026,668.3798
16.300026,686.82336
16.400026,633.5299
16.500027,637.01416
16.600027,669.3786
16.700027,632.77844
16.800028,667.32697
16.900028,627.6252
17.000029,654.7839
17.100029,649.6624
