tiempo,posX
0,967.4123
0.1,961.30005
0.2,970.9925
0.3,951.3345
0.4,941.0427
0.5,939.7484
0.6,954.96313
0.70000005,954.03314
0.8000001,944.45105
0.9000001,939.5026
1.0000001,930.2117
1.1000001,943.963
1.2000002,940.6232
1.3000002,927.5185
1.4000002,922.22833
1.5000002,938.6974
1.6000003,935.0749
1.7000003,937.7833
1.8000003,908.2547
1.9000003,934.98065
2.0000002,929.8442
2.1000001,925.33856
2.2,903.6825
2.3,925.4647
2.3999999,923.1149
2.4999998,909.01263
2.5999997,904.1602
2.6999996,917.4302
2.7999995,911.40393
2.8999994,912.6513
2.9999993,900.97144
3.0999992,885.38763
3.199999,910.7072
3.299999,883.86346
3.399999,904.4147
3.4999988,899.0813
3.5999987,882.71204
3.6999986,900.0866
3.7999985,879.5483
3.8999984,885.5343
3.9999983,862.4081
4.0999985,868.425
4.1999984,876.3962
4.2999983,868.44714
4.399998,868.8996
4.499998,850.86676
4.599998,852.9175
4.699998,856.05286
4.799998,875.6919
4.8999977,850.7247
4.9999976,862.74884
5.0999975,842.3533
5.1999974,868.678
5.2999973,861.3664
5.399997,841.39526
5.499997,860.0623
5.599997,840.46436
5.699997,826.2508
5.799997,839.83655
5.8999968,841.52325
5.9999967,842.95746
6.0999966,842.77844
6.1999965,845.75085
6.2999964,832.7976
6.3999963,837.4052
6.499996,808.5563
6.599996,827.8821
6.699996,816.2444
6.799996,813.4824
6.899996,811.40186
6.9999957,809.0984
7.0999956,818.99536
7.1999955,807.1004
7.2999954,802.4798
7.3999953,817.19025
7.499995,803.91315
7.599995,789.31244
7.699995,806.4994
7.799995,792.68756
7.899995,806.2467
7.9999948,787.96985
8.099995,777.8582
8.199995,802.3832
8.299995,786.18243
8.399996,773.28174
8.499996,779.87366
8.599997,768.85913
8.699997,766.3486
8.799997,790.37
8.899998,790.1303
8.999998,769.2532
9.099998,764.97375
9.199999,766.6386
9.299999,775.3077
9.4,777.7356
9.5,752.66455
9.6,753.5852
9.700001,772.3858
9.800001,757.7054
9.900002,751.865
10.000002,745.4004
10.100002,756.9649
10.200003,760.73846
10.300003,747.3164
10.400003,755.54663
10.500004,755.55
10.600004,744.9255
10.700005,740.7292
10.800005,749.60114
10.900005,740.78326
11.000006,738.90936
11.100006,733.01843
11.2000065,730.49286
11.300007,728.3957
11.400007,713.21747
11.500008,722.6395
11.600008,728.8296
11.700008,712.861
11.800009,710.6846
11.900009,706.5765
12.00001,719.63605
12.10001,706.33075
12.20001,701.5657
12.300011,696.9195
12.400011,713.59216
