tiempo,posX
0,211.12665
0.1,172.74263
0.2,219.60934
0.3,203.61354
0.4,167.08266
0.5,222.17343
0.6,222.16376
0.70000005,205.35002
0.8000001,210.85275
0.9000001,185.2635
1.0000001,215.5503
1.1000001,184.61307
1.2000002,212.25937
1.3000002,193.82965
1.4000002,194.91026
1.5000002,221.88776
1.6000003,173.7427
1.7000003,175.75853
1.8000003,206.98555
1.9000003,176.96956
2.0000002,183.16318
2.1000001,212.47546
2.2,207.33066
2.3,233.43309
2.3999999,235.88351
2.4999998,182.45782
2.5999997,235.06474
2.6999996,231.53357
2.7999995,220.33609
2.8999994,223.32062
2.9999993,223.81572
3.0999992,196.23163
3.199999,254.06058
3.299999,190.4437
3.399999,237.9793
3.4999988,214.26625
3.5999987,194.85713
3.6999986,247.39166
3.7999985,216.26117
3.8999984,237.91473
3.9999983,204.47871
4.0999985,237.1612
4.1999984,209.19563
4.2999983,262.94946
4.399998,203.90631
4.499998,206.66078
4.599998,274.2646
4.699998,217.25319
4.799998,227.89
4.8999977,213.97623
4.9999976,234.66219
5.0999975,217.97644
5.1999974,261.1057
5.2999973,234.09541
5.399997,218.62106
5.499997,231.89069
5.599997,272.54013
5.699997,221.4795
5.799997,276.92194
5.8999968,221.99185
5.9999967,225.50757
6.0999966,230.06094
6.1999965,225.47656
6.2999964,229.02664
6.3999963,276.831
6.499996,262.87695
6.599996,247.99944
6.699996,267.43774
6.799996,275.36108
6.899996,228.32986
6.9999957,275.74838
7.0999956,248.95746
7.1999955,283.13568
7.2999954,293.741
7.3999953,298.19293
7.499995,272.73596
7.599995,258.18893
7.699995,273.17892
7.799995,286.49966
7.899995,287.22748
7.9999948,240.08665
8.099995,277.8801
8.199995,264.74402
8.299995,268.4922
8.399996,251.82265
8.499996,270.03537
8.599997,273.21072
8.699997,286.22507
8.799997,311.9712
8.899998,274.4123
8.999998,283.93848
9.099998,316.62183
9.199999,314.74585
9.299999,266.72055
9.4,285.89032
9.5,321.78955
9.6,287.23154
9.700001,256.74777
9.800001,263.72922
9.900002,292.52875
10.000002,311.19266
10.100002,287.5333
10.200003,296.4872
10.300003,282.33038
10.400003,294.88678
10.500004,270.5388
10.600004,293.5635
10.700005,327.11932
10.800005,296.68903
10.900005,307.70355
11.000006,336.55212
11.100006,290.3867
11.2000065,299.89404
11.300007,282.78375
11.400007,276.02637
11.500008,315.63736
11.600008,334.35873
11.700008,327.05807
11.800009,348.30963
11.900009,306.0763
12.00001,289.97885
12.10001,335.97565
12.20001,330.6997
12.300011,304.3571
12.400011,321.68835
12.500011,337.45535
12.600012,313.57236
12.700012,323.95096
12.800013,316.41843
12.900013,358.85974
13.000013,296.13593
13.100014,313.10455
13.200014,322.14502
13.3000145,307.6981
13.400015,363.65073
13.500015,341.2011
13.600016,298.21573
13.700016,300.2684
13.800016,365.34882
13.900017,301.20242
14.000017,370.2791
14.100018,340.93048
14.200018,312.55023
14.300018,328.31375
14.400019,335.79495
14.500019,319.66165
14.600019,343.8696
14.70002,360.13577
14.80002,319.89972
14.900021,373.34717
15.000021,318.70016
15.100021,365.33145
15.200022,314.62805
15.300022,364.8747
15.4000225,337.94678
15.500023,384.50256
15.600023,367.15103
15.700024,330.6227
15.800024,373.02325
15.900024,370.84454
16.000025,371.41144
16.100025,385.08945
16.200026,354.35294
16.300026,355.36993
16.400026,357.28342
16.500027,370.19525
16.600027,388.87802
16.700027,341.00745
16.800028,341.83313
16.900028,358.5573
17.000029,369.32877
17.100029,387.0294
17.20003,388.537
17.30003,402.11
17.40003,364.68872
17.50003,378.97177
17.60003,381.5239
