tiempo,posX
0,893.2253
0.1,873.6683
0.2,923.32825
0.3,995.2611
0.4,886.1555
0.5,875.0483
0.6,999.2891
0.70000005,941.58606
0.8000001,884.50604
0.9000001,1017.8057
1.0000001,937.7479
1.1000001,839.3992
1.2000002,917.2458
1.3000002,849.67786
1.4000002,927.7733
1.5000002,829.48193
1.6000003,848.4488
1.7000003,884.8892
1.8000003,884.22327
1.9000003,903.1028
2.0000002,814.2793
2.1000001,880.95416
2.2,934.337
2.3,853.7852
2.3999999,949.7877
2.4999998,848.4125
2.5999997,819.57465
2.6999996,857.58234
2.7999995,866.07025
2.8999994,833.8094
2.9999993,794.87366
3.0999992,878.0968
3.199999,951.69714
3.299999,927.6188
3.399999,813.8908
3.4999988,805.03644
3.5999987,920.52655
3.6999986,935.39294
3.7999985,798.3122
3.8999984,886.74243
3.9999983,880.69257
4.0999985,827.1319
4.1999984,779.51154
4.2999983,926.94745
4.399998,816.2816
4.499998,881.39496
4.599998,734.3732
4.699998,889.9868
4.799998,791.8294
4.8999977,873.3365
4.9999976,757.104
5.0999975,827.68506
5.1999974,718.31635
5.2999973,742.6837
5.399997,816.37177
5.499997,846.7589
5.599997,770.983
5.699997,711.7922
5.799997,871.45276
5.8999968,860.88635
5.9999967,875.7808
6.0999966,772.61145
6.1999965,703.5843
6.2999964,862.4954
6.3999963,845.3283
6.499996,679.2113
6.599996,690.9925
6.699996,790.0814
6.799996,833.4053
6.899996,730.9525
6.9999957,700.90137
7.0999956,702.1657
7.1999955,686.28436
7.2999954,780.91846
7.3999953,803.0117
7.499995,764.9128
7.599995,689.8055
7.699995,779.48267
7.799995,806.7606
7.899995,648.24725
7.9999948,691.0576
8.099995,690.3364
8.199995,637.09906
8.299995,747.8102
8.399996,642.37933
8.499996,716.5928
8.599997,719.7821
8.699997,766.17896
8.799997,665.57635
8.899998,705.1916
8.999998,769.27704
9.099998,754.5554
9.199999,606.9251
9.299999,664.14105
9.4,734.8407
9.5,642.5577
9.6,655.18805
9.700001,632.3868
9.800001,607.58734
9.900002,660.2024
10.000002,710.6984
10.100002,648.31805
10.200003,757.7717
10.300003,572.6645
10.400003,681.3866
10.500004,747.62
10.600004,644.67993
10.700005,624.4075
10.800005,623.8454
10.900005,732.79626
11.000006,648.8882
11.100006,667.1653
11.2000065,577.8605
11.300007,706.63184
11.400007,650.419
11.500008,663.19855
11.600008,610.4304
11.700008,614.42236
11.800009,689.36194
11.900009,595.14514
12.00001,609.56915
12.10001,572.1174
12.20001,582.4064
12.300011,583.2789
12.400011,600.47095
12.500011,582.3053
12.600012,541.7975
12.700012,652.4304
12.800013,673.52875
12.900013,598.5025
13.000013,544.9371
13.100014,676.3613
13.200014,601.4355
13.3000145,573.2622
13.400015,547.9831
13.500015,650.3377
13.600016,537.3268
13.700016,479.7941
13.800016,478.94702
13.900017,491.01294
14.000017,478.76404
14.100018,499.38965
14.200018,543.51245
14.300018,517.6892
14.400019,638.37646
14.500019,494.7823
14.600019,566.5294
14.70002,473.8579
14.80002,584.4506
14.900021,452.9682
15.000021,597.1836
15.100021,602.9859
15.200022,502.40897
15.300022,568.9901
15.4000225,604.34515
15.500023,502.89038
15.600023,427.3849
15.700024,533.1299
15.800024,514.5608
15.900024,452.04605
16.000025,555.9512
16.100025,526.10834
16.200026,481.90143
16.300026,553.5294
16.400026,526.64325
16.500027,495.0411
16.600027,398.84155
16.700027,521.4402
16.800028,486.08813
16.900028,511.25092
17.000029,447.63885
17.100029,449.56726
17.20003,451.57016
17.30003,511.60764
17.40003,426.80362
17.50003,417.7658
