tiempo,posX
0,206.23378
0.1,134.61537
0.2,188.85973
0.3,213.83868
0.4,182.90816
0.5,194.58078
0.6,247.93806
0.70000005,158.2506
0.8000001,271.76028
0.9000001,243.54926
1.0000001,187.40839
1.1000001,251.62372
1.2000002,197.61227
1.3000002,213.83105
1.4000002,227.11679
1.5000002,242.47931
1.6000003,214.63684
1.7000003,209.92255
1.8000003,323.596
1.9000003,315.86252
2.0000002,296.74377
2.1000001,314.61716
2.2,297.4096
2.3,215.92041
2.3999999,284.51025
2.4999998,261.79694
2.5999997,359.33826
2.6999996,361.89288
2.7999995,364.0004
2.8999994,283.05093
2.9999993,384.92224
3.0999992,248.64445
3.199999,397.13007
3.299999,350.89178
3.399999,316.61176
3.4999988,347.62012
3.5999987,393.6022
3.6999986,264.68204
3.7999985,263.24054
3.8999984,265.4468
3.9999983,358.00116
4.0999985,381.94714
4.1999984,362.4589
4.2999983,358.30118
4.399998,423.1936
4.499998,362.34003
4.599998,378.60175
4.699998,431.94626
4.799998,383.9872
4.8999977,371.18024
4.9999976,444.11505
5.0999975,293.8503
5.1999974,444.98175
5.2999973,311.6036
5.399997,460.27167
5.499997,423.97885
5.599997,372.54492
5.699997,336.71152
5.799997,470.62152
5.8999968,465.38123
5.9999967,382.4895
6.0999966,436.2691
6.1999965,347.45105
6.2999964,370.3432
6.3999963,417.78174
6.499996,326.35168
6.599996,419.6023
6.699996,414.80603
6.799996,468.2818
6.899996,453.53607
6.9999957,425.89346
7.0999956,355.40414
7.1999955,355.10828
7.2999954,469.55243
7.3999953,372.2415
7.499995,506.69763
7.599995,372.49225
7.699995,362.41934
7.799995,393.5586
7.899995,525.97894
7.9999948,489.98083
8.099995,537.15454
8.199995,416.1012
8.299995,433.99265
8.399996,457.6292
8.499996,538.19824
8.599997,428.30994
8.699997,538.6067
8.799997,521.2212
8.899998,526.21094
8.999998,437.08615
9.099998,521.8786
9.199999,436.56927
9.299999,443.34503
9.4,531.4199
9.5,573.17163
9.6,514.36865
9.700001,474.96518
9.800001,426.34586
9.900002,585.64526
10.000002,434.518
10.100002,458.5529
10.200003,461.3986
10.300003,605.7061
10.400003,448.97476
10.500004,595.37585
10.600004,448.38388
10.700005,488.0481
10.800005,454.95782
10.900005,472.1467
11.000006,573.03613
11.100006,534.6521
11.2000065,470.65634
11.300007,475.12292
11.400007,508.85764
11.500008,556.3131
11.600008,559.57904
11.700008,630.3904
11.800009,632.6229
11.900009,602.4693
12.00001,623.90454
12.10001,609.8353
