tiempo,posX
0,546.0421
0.1,375.71103
0.2,607.2033
0.3,379.73163
0.4,500.97464
0.5,470.52298
0.6,408.48828
0.70000005,470.81445
0.8000001,436.11594
0.9000001,626.5035
1.0000001,557.35815
1.1000001,503.93015
1.2000002,588.39734
1.3000002,379.3434
1.4000002,474.02206
1.5000002,575.07056
1.6000003,613.02014
1.7000003,593.8893
1.8000003,414.78882
1.9000003,486.13715
2.0000002,443.4273
2.1000001,444.92624
2.2,382.25043
2.3,471.95953
2.3999999,583.6782
2.4999998,422.01926
2.5999997,573.4005
2.6999996,391.77695
2.7999995,641.2133
2.8999994,537.4967
2.9999993,552.0376
3.0999992,448.56137
3.199999,583.72064
3.299999,564.0437
3.399999,503.64246
3.4999988,668.6223
3.5999987,632.09546
3.6999986,558.04517
3.7999985,580.26904
3.8999984,588.1456
3.9999983,594.74646
4.0999985,440.6823
4.1999984,604.03284
4.2999983,520.16394
4.399998,630.34094
4.499998,508.47745
4.599998,519.5744
4.699998,520.803
4.799998,452.1799
4.8999977,423.8219
4.9999976,591.6337
5.0999975,611.8401
5.1999974,590.15393
5.2999973,430.03143
5.399997,610.2674
5.499997,522.5544
5.599997,415.72073
5.699997,558.32556
5.799997,507.35086
5.8999968,503.68036
5.9999967,610.0631
6.0999966,443.07962
6.1999965,544.18506
6.2999964,614.0248
6.3999963,503.299
6.499996,538.45154
6.599996,638.0799
6.699996,455.6516
6.799996,595.21454
6.899996,525.7349
6.9999957,664.13184
7.0999956,489.55936
7.1999955,449.02618
7.2999954,550.2648
7.3999953,615.8339
7.499995,440.61572
7.599995,566.97974
7.699995,588.99445
7.799995,569.34814
7.899995,516.35785
7.9999948,631.8176
8.099995,495.39783
8.199995,670.613
8.299995,661.8349
8.399996,678.5221
8.499996,673.6782
8.599997,592.7098
8.699997,601.41907
8.799997,689.7218
8.899998,717.85516
8.999998,703.0962
9.099998,524.78613
9.199999,502.5321
9.299999,529.2481
9.4,718.9575
9.5,605.9694
9.6,639.0155
9.700001,445.9539
9.800001,473.6323
9.900002,549.4784
10.000002,616.20215
10.100002,523.15497
10.200003,673.03625
10.300003,674.71436
10.400003,508.781
10.500004,564.5929
10.600004,626.15405
10.700005,504.05087
10.800005,566.5749
10.900005,635.4566
11.000006,709.5952
11.100006,581.5685
11.2000065,457.2471
11.300007,460.08435
11.400007,629.1697
11.500008,585.3998
11.600008,531.4168
11.700008,642.1219
11.800009,696.09595
11.900009,591.0357
12.00001,707.9783
12.10001,512.3249
12.20001,529.8095
12.300011,642.06067
12.400011,588.1616
12.500011,618.29614
12.600012,466.7993
12.700012,687.76575
12.800013,600.1165
12.900013,492.10132
13.000013,572.0527
13.100014,604.9059
13.200014,600.0637
13.3000145,505.39297
13.400015,673.89453
13.500015,595.82904
13.600016,597.7436
13.700016,484.70816
13.800016,642.68506
13.900017,604.38196
14.000017,538.79846
14.100018,580.7548
