tiempo,posX
0,704.08875
0.1,520.506
0.2,614.58264
0.3,700.08417
0.4,676.7969
0.5,628.10254
0.6,670.4776
0.70000005,545.7418
0.8000001,571.34
0.9000001,624.83093
1.0000001,738.21924
1.1000001,628.5844
1.2000002,654.962
1.3000002,530.09656
1.4000002,564.9156
1.5000002,588.0276
1.6000003,708.8434
1.7000003,527.60144
1.8000003,731.32935
1.9000003,653.44
2.0000002,501.87042
2.1000001,654.726
2.2,448.16174
2.3,600.11383
2.3999999,494.31723
2.4999998,722.2307
2.5999997,649.6577
2.6999996,480.3661
2.7999995,484.02704
2.8999994,435.12738
2.9999993,636.0601
3.0999992,668.48694
3.199999,687.15967
3.299999,635.8297
3.399999,632.1988
3.4999988,668.444
3.5999987,446.0667
3.6999986,693.37756
3.7999985,445.7571
3.8999984,403.51108
3.9999983,603.6848
4.0999985,625.27997
4.1999984,650.3561
4.2999983,402.83463
4.399998,674.8131
4.499998,605.93164
4.599998,450.3827
4.699998,608.6892
4.799998,535.2743
4.8999977,598.55145
4.9999976,412.02917
5.0999975,480.12396
5.1999974,409.58746
5.2999973,655.0861
5.399997,590.615
5.499997,367.56836
5.599997,388.32425
5.699997,619.479
5.799997,517.29565
5.8999968,555.12524
5.9999967,576.7782
6.0999966,494.96338
6.1999965,364.34106
6.2999964,436.61328
6.3999963,578.2018
6.499996,365.68173
6.599996,526.4044
6.699996,601.88635
6.799996,478.42624
6.899996,474.7744
6.9999957,426.78226
7.0999956,589.31744
7.1999955,362.21445
7.2999954,605.96277
7.3999953,325.6741
7.499995,441.5396
7.599995,567.09344
7.699995,605.82495
7.799995,483.57306
7.899995,444.43225
7.9999948,534.41315
8.099995,592.56384
8.199995,494.46164
8.299995,432.61978
8.399996,568.0168
8.499996,407.37323
8.599997,508.11096
8.699997,570.3153
8.799997,581.23083
8.899998,507.16507
8.999998,520.42883
9.099998,355.92706
9.199999,411.93985
9.299999,415.52005
9.4,349.39545
9.5,337.90256
9.6,487.89447
9.700001,438.47275
9.800001,338.39313
9.900002,529.41016
10.000002,297.58044
10.100002,355.57983
10.200003,343.86502
10.300003,271.8763
10.400003,380.9201
10.500004,320.8929
10.600004,322.60925
10.700005,297.35464
10.800005,529.6605
10.900005,347.09833
11.000006,287.5281
11.100006,267.3268
11.2000065,327.25208
11.300007,261.98392
11.400007,498.8628
11.500008,460.1394
11.600008,474.20126
11.700008,403.19516
11.800009,337.84476
11.900009,346.59528
12.00001,322.36783
12.10001,418.6606
12.20001,481.00134
12.300011,429.38135
12.400011,410.24017
12.500011,233.26826
12.600012,337.56503
12.700012,395.9121
12.800013,412.30356
12.900013,432.53802
13.000013,396.186
