tiempo,posX
0,158.68005
0.1,200.87717
0.2,225.4656
0.3,253.3211
0.4,246.3229
0.5,160.23206
0.6,257.58322
0.70000005,270.25165
0.8000001,222.74084
0.9000001,214.44873
1.0000001,272.91174
1.1000001,282.57745
1.2000002,224.91216
1.3000002,327.15393
1.4000002,219.25464
1.5000002,221.79636
1.6000003,258.72302
1.7000003,346.21603
1.8000003,292.6384
1.9000003,332.81445
2.0000002,255.85481
2.1000001,296.58353
2.2,261.35168
2.3,270.50256
2.3999999,271.9129
2.4999998,269.24124
2.5999997,291.24942
2.6999996,303.2874
2.7999995,226.64465
2.8999994,301.32996
2.9999993,347.37112
3.0999992,245.9986
3.199999,326.99152
3.299999,386.4225
3.399999,246.86932
3.4999988,264.288
3.5999987,356.85767
3.6999986,362.2193
3.7999985,319.21207
3.8999984,282.58182
3.9999983,316.08496
4.0999985,292.78656
4.1999984,346.96884
4.2999983,317.6704
4.399998,388.53082
4.499998,365.21332
4.599998,381.1947
4.699998,370.6753
4.799998,320.2767
4.8999977,385.25696
4.9999976,293.04333
5.0999975,324.7284
5.1999974,446.65567
5.2999973,300.97958
5.399997,321.1802
5.499997,381.70486
5.599997,306.3331
5.699997,324.7062
5.799997,354.0869
5.8999968,352.69595
5.9999967,403.2687
6.0999966,335.7812
6.1999965,428.0279
6.2999964,464.5036
6.3999963,413.10587
6.499996,420.1407
6.599996,351.74905
6.699996,393.3246
6.799996,482.3188
6.899996,359.93634
6.9999957,428.58023
7.0999956,463.08078
7.1999955,440.78033
7.2999954,426.7685
7.3999953,436.37692
7.499995,385.65128
7.599995,375.13324
7.699995,372.13538
7.799995,469.0977
7.899995,496.76105
7.9999948,481.04352
8.099995,516.5067
8.199995,426.14252
8.299995,443.19138
8.399996,457.28955
8.499996,474.58124
8.599997,409.95325
8.699997,483.82147
8.799997,525.9874
8.899998,484.58142
8.999998,424.57114
9.099998,501.70325
9.199999,480.61972
9.299999,441.93896
9.4,513.4078
9.5,461.59775
9.6,504.72443
9.700001,525.3666
9.800001,550.4014
9.900002,461.42627
10.000002,509.4359
10.100002,486.77734
10.200003,545.9355
10.300003,465.11862
10.400003,464.39053
10.500004,496.3482
10.600004,553.2693
10.700005,536.40765
10.800005,539.7949
10.900005,613.6568
11.000006,531.8987
11.100006,618.19666
11.2000065,542.54297
