tiempo,posX
0,845.50653
0.1,869.1329
0.2,836.4089
0.3,826.90356
0.4,847.7496
0.5,831.2503
0.6,862.22107
0.70000005,836.0464
0.8000001,818.237
0.9000001,842.07806
1.0000001,839.4497
1.1000001,820.8784
1.2000002,876.565
1.3000002,826.25195
1.4000002,824.9893
1.5000002,864.48987
1.6000003,843.67285
1.7000003,847.5101
1.8000003,839.4288
1.9000003,838.5324
2.0000002,874.83624
2.1000001,862.41656
2.2,850.86646
2.3,814.90295
2.3999999,844.8022
2.4999998,846.3244
2.5999997,824.92365
2.6999996,857.9852
2.7999995,855.9517
2.8999994,846.7701
2.9999993,818.41925
3.0999992,849.3039
3.199999,869.51013
3.299999,864.9385
3.399999,839.9767
3.4999988,812.5892
3.5999987,858.0773
3.6999986,850.1338
3.7999985,800.21313
3.8999984,829.0263
3.9999983,845.93805
4.0999985,804.25256
4.1999984,824.04266
4.2999983,855.7073
4.399998,847.5639
4.499998,846.5667
4.599998,801.51904
4.699998,832.1843
4.799998,798.1254
4.8999977,822.6406
4.9999976,855.8438
5.0999975,809.23895
5.1999974,816.8643
5.2999973,832.1991
5.399997,802.64484
5.499997,824.9324
5.599997,789.68805
5.699997,792.2968
5.799997,822.0516
5.8999968,840.7446
5.9999967,845.0154
6.0999966,842.29376
6.1999965,817.5219
6.2999964,808.2634
6.3999963,790.03455
6.499996,825.6808
6.599996,786.2726
6.699996,845.9001
6.799996,819.9181
6.899996,845.41223
6.9999957,838.794
7.0999956,825.2896
7.1999955,808.6268
7.2999954,840.8916
7.3999953,822.45276
7.499995,830.0213
7.599995,797.1808
7.699995,823.12537
7.799995,794.6745
7.899995,824.9402
7.9999948,801.0893
8.099995,818.18256
8.199995,814.88226
8.299995,787.7028
8.399996,814.4773
8.499996,832.1006
8.599997,784.93915
8.699997,789.1798
8.799997,813.5317
8.899998,765.6516
8.999998,772.8777
9.099998,815.1262
9.199999,776.7973
9.299999,777.3429
9.4,801.2546
9.5,820.25714
9.6,802.7129
9.700001,761.34064
9.800001,810.6034
9.900002,766.18304
10.000002,803.9633
10.100002,768.4474
10.200003,824.464
10.300003,764.2802
10.400003,794.7829
10.500004,771.0697
10.600004,810.287
10.700005,785.0168
10.800005,818.15967
10.900005,780.4061
11.000006,765.1134
11.100006,773.08374
11.2000065,803.51276
11.300007,802.37103
11.400007,774.4942
11.500008,761.0409
11.600008,760.9889
11.700008,762.76575
11.800009,795.892
11.900009,759.4091
12.00001,771.79614
12.10001,797.3065
12.20001,762.1614
12.300011,783.42865
12.400011,801.06604
12.500011,751.56854
12.600012,775.7623
12.700012,757.92316
12.800013,765.64557
12.900013,797.36346
13.000013,752.0555
13.100014,759.9565
13.200014,805.7976
13.3000145,751.3463
13.400015,743.20105
13.500015,754.2353
13.600016,784.47125
13.700016,770.93396
13.800016,782.41113
13.900017,762.4781
14.000017,740.25336
14.100018,787.52136
14.200018,757.9884
14.300018,749.67303
14.400019,786.24506
14.500019,784.87
14.600019,796.05884
14.70002,758.24084
14.80002,786.0325
14.900021,752.97675
15.000021,771.4006
15.100021,751.4487
15.200022,746.1095
15.300022,761.4344
15.4000225,773.7863
15.500023,785.4254
15.600023,784.42395
15.700024,748.7525
15.800024,740.0907
15.900024,749.67004
16.000025,770.9223
16.100025,757.558
16.200026,723.9347
16.300026,724.72894
16.400026,731.65265
16.500027,777.61816
16.600027,739.1167
16.700027,753.57623
16.800028,759.9491
16.900028,720.4072
17.000029,745.87726
17.100029,758.7318
17.20003,748.40076
17.30003,731.03937
17.40003,716.15045
17.50003,750.4287
17.60003,735.0513
17.700031,777.3808
17.800032,761.4454
17.900032,710.037
18.000032,718.50995
18.100033,710.10095
18.200033,733.62946
18.300034,773.77686
18.400034,716.6501
18.500034,760.45337
18.600035,703.2728
18.700035,733.15826
18.800035,735.5143
18.900036,715.0992
19.000036,726.5042
19.100037,721.9909
19.200037,716.4846
19.300037,717.7517
19.400038,745.7257
19.500038,736.2345
19.600039,746.7051
19.700039,715.74713
19.80004,699.8774
19.90004,759.64307
20.00004,726.34875
20.10004,722.4473
20.20004,747.4158
20.300041,744.3285
20.400042,754.96204
20.500042,759.9006
20.600042,749.64905
20.700043,691.2504
20.800043,720.83356
20.900043,698.2765
21.000044,724.66223
21.100044,750.49054
21.200045,730.1238
21.300045,702.4496
21.400045,702.92523
21.500046,731.95575
21.600046,694.43225
21.700047,689.8208
21.800047,747.1111
21.900047,709.60077
22.000048,742.32605
22.100048,743.09845
22.200048,684.7812
22.300049,710.93835
22.40005,729.1509
22.50005,688.7134
22.60005,706.4435
22.70005,694.2146
22.80005,718.0385
22.900051,712.01
23.000051,735.187
23.100052,680.34674
23.200052,737.9153
23.300053,731.3734
23.400053,712.62866
23.500053,724.3723
23.600054,690.36414
23.700054,716.3492
23.800055,675.44226
23.900055,682.53625
24.000055,735.96027
24.100056,736.54767
24.200056,736.21924
24.300056,690.7116
24.400057,713.07
24.500057,698.016
24.600058,713.2387
24.700058,664.98584
24.800058,665.14655
24.900059,663.4593
25.00006,690.86084
25.10006,705.3121
25.20006,686.2232
25.30006,707.23303
25.40006,663.85266
25.500061,698.94525
25.600061,682.9403
25.700062,681.12085
25.800062,659.1903
25.900063,709.6306
26.000063,696.2083
26.100063,697.555
26.200064,684.4917
26.300064,719.47253
26.400064,673.1077
26.500065,683.913
26.600065,721.3321
26.700066,706.87646
26.800066,697.3163
26.900066,685.41754
27.000067,678.03546
27.100067,683.6862
27.200068,649.5609
27.300068,699.12646
27.400068,677.3514
27.500069,708.8586
27.600069,709.3287
27.70007,695.8883
27.80007,699.05634
27.90007,661.9021
28.00007,675.4012
28.10007,670.9634
28.200071,657.94305
28.300072,682.8235
28.400072,648.7627
28.500072,656.8577
28.600073,690.2656
28.700073,656.4036
28.800074,692.6113
28.900074,638.14325
29.000074,665.2611
29.100075,702.2317
29.200075,679.7265
29.300076,657.53864
29.400076,677.42413
29.500076,659.08075
29.600077,672.10065
29.700077,636.16064
29.800077,636.387
29.900078,647.30945
30.000078,663.99567
30.100079,693.0433
30.200079,653.7198
30.30008,665.14856
30.40008,670.21265
30.50008,691.33276
30.60008,669.48846
30.70008,669.99335
30.800081,642.3574
30.900082,636.6292
31.000082,670.621
31.100082,667.42566
31.200083,661.80743
31.300083,676.4004
31.400084,642.9208
31.500084,633.3056
31.600084,647.0419
31.700085,678.2574
31.800085,676.8783
31.900085,621.7877
32.000084,668.3444
32.100082,669.2047
32.20008,617.91064
32.30008,662.18787
32.400078,622.54047
32.500076,647.3471
32.600075,674.8723
32.700073,662.3042
32.80007,621.5634
32.90007,617.50104
33.00007,635.35754
