tiempo,posX
0,935.4812
0.1,829.2818
0.2,975.3106
0.3,920.7918
0.4,796.1327
0.5,766.6434
0.6,861.5037
0.70000005,758.4136
0.8000001,915.5675
0.9000001,787.42017
1.0000001,731.7429
1.1000001,806.1067
1.2000002,994.4418
1.3000002,931.05054
1.4000002,752.62506
1.5000002,926.2351
1.6000003,924.86536
1.7000003,889.6028
1.8000003,782.31354
1.9000003,790.95123
2.0000002,910.31757
2.1000001,882.2727
2.2,842.60114
2.3,933.224
2.3999999,889.1727
2.4999998,765.9265
2.5999997,925.2195
2.6999996,906.9771
2.7999995,729.99255
2.8999994,671.3428
2.9999993,796.5181
3.0999992,804.6867
3.199999,949.18835
3.299999,820.30493
3.399999,705.32056
3.4999988,706.57965
3.5999987,728.54376
3.6999986,921.11755
3.7999985,654.75824
3.8999984,831.0978
3.9999983,928.16846
4.0999985,783.5033
4.1999984,668.9689
4.2999983,714.5311
4.399998,738.831
4.499998,761.3745
4.599998,882.0801
4.699998,688.6589
4.799998,862.06274
4.8999977,874.171
4.9999976,706.5151
5.0999975,689.258
5.1999974,672.591
5.2999973,669.30676
5.399997,689.0972
5.499997,623.02893
5.599997,851.802
5.699997,905.09247
5.799997,892.5095
5.8999968,888.9811
5.9999967,698.0833
6.0999966,809.07056
6.1999965,880.8495
6.2999964,797.1213
6.3999963,839.09955
6.499996,773.13824
6.599996,700.8849
6.699996,718.5716
6.799996,768.0492
6.899996,586.24915
6.9999957,735.7796
7.0999956,837.13696
7.1999955,768.70184
7.2999954,780.37396
7.3999953,689.82544
7.499995,654.3252
7.599995,738.6992
7.699995,651.3499
7.799995,715.55743
7.899995,646.84717
7.9999948,698.1963
8.099995,751.37854
8.199995,557.6168
8.299995,663.825
8.399996,770.7157
8.499996,613.6162
8.599997,636.33624
8.699997,782.0067
8.799997,631.2173
8.899998,580.1858
8.999998,647.9727
9.099998,614.5309
9.199999,817.57214
9.299999,552.6258
9.4,620.33124
9.5,604.2992
9.6,683.15594
9.700001,650.2343
9.800001,651.7028
9.900002,739.8485
10.000002,535.11346
10.100002,636.0169
10.200003,688.419
10.300003,744.0911
10.400003,604.55334
10.500004,630.84094
10.600004,679.90356
10.700005,649.449
10.800005,734.5978
10.900005,787.7731
11.000006,635.2152
11.100006,651.8057
11.2000065,638.7732
11.300007,692.78503
11.400007,635.79193
11.500008,687.0129
11.600008,692.23
11.700008,655.6853
11.800009,760.3673
11.900009,659.9131
12.00001,569.11633
12.10001,646.4934
12.20001,515.4376
12.300011,613.83124
12.400011,659.54517
12.500011,542.9857
12.600012,736.60266
12.700012,633.58203
12.800013,575.4332
12.900013,498.80127
13.000013,679.7452
13.100014,497.50897
13.200014,703.99207
13.3000145,677.93835
13.400015,514.43134
13.500015,462.76157
13.600016,461.4262
13.700016,507.2933
13.800016,453.50735
13.900017,531.99493
14.000017,621.1338
14.100018,672.19293
14.200018,433.1828
14.300018,524.519
14.400019,623.9299
14.500019,673.01074
14.600019,650.4859
14.70002,499.98355
14.80002,587.3312
14.900021,601.7002
15.000021,578.33563
15.100021,691.6216
15.200022,551.90247
15.300022,651.7096
15.4000225,531.1203
15.500023,544.309
15.600023,476.73636
15.700024,428.6294
15.800024,436.47208
15.900024,411.37836
16.000025,539.34985
16.100025,391.90128
16.200026,417.48
16.300026,577.14526
16.400026,447.26117
16.500027,474.824
16.600027,580.23236
16.700027,591.13806
16.800028,509.12506
16.900028,501.68628
17.000029,552.1271
17.100029,509.36157
17.20003,524.48737
17.30003,548.5663
17.40003,654.2742
17.50003,510.3028
17.60003,527.1582
17.700031,600.0671
17.800032,596.9343
17.900032,591.4519
18.000032,495.3018
18.100033,539.8893
18.200033,347.4055
18.300034,570.1886
