tiempo,posX
0,808.71704
0.1,664.26715
0.2,646.14355
0.3,721.1177
0.4,720.44495
0.5,618.02185
0.6,681.1623
0.70000005,746.9634
0.8000001,767.3766
0.9000001,627.61743
1.0000001,786.27185
1.1000001,665.9347
1.2000002,655.6657
1.3000002,699.4609
1.4000002,733.7112
1.5000002,757.7781
1.6000003,752.68506
1.7000003,690.20856
1.8000003,725.5216
1.9000003,796.97034
2.0000002,664.94617
2.1000001,631.7502
2.2,781.4741
2.3,660.2954
2.3999999,681.53235
2.4999998,747.4859
2.5999997,738.27203
2.6999996,692.7899
2.7999995,710.31604
2.8999994,734.7341
2.9999993,622.66925
3.0999992,606.6017
3.199999,580.6074
3.299999,672.11725
3.399999,755.5789
3.4999988,612.9501
3.5999987,748.8391
3.6999986,674.37274
3.7999985,661.417
3.8999984,700.5862
3.9999983,761.2603
4.0999985,764.6711
4.1999984,714.8562
4.2999983,577.05054
4.399998,620.6031
4.499998,692.7285
4.599998,620.3945
4.699998,754.8718
4.799998,596.6072
4.8999977,574.64813
4.9999976,717.77423
5.0999975,611.4103
5.1999974,636.687
5.2999973,579.3221
5.399997,624.468
5.499997,712.55994
5.599997,625.5402
5.699997,727.6205
5.799997,572.254
5.8999968,712.78186
5.9999967,618.59784
6.0999966,726.2456
6.1999965,565.4168
6.2999964,560.4372
6.3999963,739.897
6.499996,705.51526
6.599996,610.19763
6.699996,715.5729
6.799996,674.9316
6.899996,642.70703
6.9999957,738.03894
7.0999956,598.30865
7.1999955,547.8131
7.2999954,542.9821
7.3999953,552.7819
7.499995,624.5012
7.599995,640.14526
7.699995,718.57117
7.799995,552.8652
7.899995,709.1308
7.9999948,638.3146
8.099995,701.77765
8.199995,605.45636
8.299995,643.9667
8.399996,732.4127
8.499996,725.7371
8.599997,683.418
8.699997,713.8139
8.799997,551.0741
8.899998,545.46906
8.999998,697.01404
9.099998,521.7191
9.199999,601.6444
9.299999,655.315
9.4,579.56445
9.5,531.616
9.6,694.88074
9.700001,649.0707
9.800001,538.9594
9.900002,615.91895
10.000002,574.25824
10.100002,603.7031
10.200003,569.7179
10.300003,650.83203
10.400003,532.5663
10.500004,606.319
10.600004,549.4758
10.700005,578.6087
10.800005,510.4692
10.900005,691.05
11.000006,554.394
11.100006,596.10266
11.2000065,654.7851
11.300007,550.3072
11.400007,552.54755
11.500008,602.0546
11.600008,596.91986
11.700008,604.735
11.800009,510.33444
11.900009,695.49524
12.00001,494.32864
12.10001,575.7694
12.20001,634.78064
12.300011,598.76965
12.400011,622.1542
12.500011,683.67737
12.600012,671.1759
12.700012,566.035
12.800013,635.97974
12.900013,484.62418
13.000013,600.233
13.100014,660.71234
13.200014,640.1457
13.3000145,604.63434
13.400015,593.4569
13.500015,492.22104
13.600016,588.69446
13.700016,618.4133
13.800016,566.0856
13.900017,579.80426
14.000017,628.9969
14.100018,556.5702
14.200018,654.1307
14.300018,517.9643
14.400019,648.04047
14.500019,548.77313
14.600019,521.9499
14.70002,497.2493
14.80002,547.7047
14.900021,629.6013
15.000021,585.81287
15.100021,532.15875
15.200022,579.77435
15.300022,491.65652
15.4000225,560.67883
15.500023,644.73157
15.600023,614.1903
15.700024,615.24146
15.800024,463.8672
15.900024,491.2325
16.000025,576.5117
16.100025,623.8348
16.200026,582.0481
16.300026,456.16043
16.400026,520.1576
16.500027,530.1765
16.600027,591.47687
16.700027,476.56702
16.800028,590.42065
16.900028,484.79315
17.000029,644.98096
17.100029,609.1526
17.20003,460.19165
17.30003,559.2267
17.40003,486.09094
17.50003,564.5053
17.60003,547.41077
17.700031,533.4847
17.800032,574.5516
17.900032,488.0998
18.000032,575.4714
18.100033,586.6958
18.200033,638.25354
18.300034,625.327
18.400034,516.785
18.500034,476.9442
18.600035,488.8331
18.700035,555.4096
18.800035,449.9011
18.900036,561.8252
19.000036,490.15564
19.100037,584.6032
19.200037,556.59247
19.300037,475.9247
19.400038,611.51825
19.500038,612.41315
19.600039,580.7983
19.700039,595.14276
19.80004,602.1333
19.90004,513.0869
20.00004,559.6733
20.10004,438.65616
20.20004,507.25604
20.300041,454.23526
20.400042,583.0982
20.500042,574.1634
20.600042,460.3664
20.700043,407.97226
20.800043,600.1442
20.900043,589.77747
21.000044,481.8209
21.100044,464.23105
21.200045,423.24042
21.300045,565.47217
21.400045,504.49103
21.500046,577.57117
21.600046,572.3616
21.700047,542.52673
21.800047,524.2062
21.900047,418.94043
22.000048,416.09558
22.100048,409.84473
22.200048,399.46854
22.300049,400.42337
22.40005,573.6195
22.50005,430.256
22.60005,421.46356
22.70005,560.32465
22.80005,522.7912
22.900051,447.7859
23.000051,556.8402
23.100052,524.4265
23.200052,502.535
23.300053,423.54462
23.400053,497.66058
23.500053,496.9456
23.600054,438.59525
23.700054,542.1991
23.800055,399.43472
23.900055,506.98178
24.000055,579.96313
24.100056,435.14246
24.200056,516.70105
24.300056,420.58466
24.400057,431.36145
24.500057,376.30704
24.600058,510.7704
24.700058,547.6822
24.800058,527.0206
24.900059,380.4304
25.00006,385.56003
25.10006,382.8053
25.20006,414.49536
25.30006,525.77704
25.40006,438.6006
25.500061,490.46307
25.600061,378.84732
25.700062,445.5176
25.800062,426.45477
25.900063,489.57755
26.000063,488.46033
26.100063,442.9565
26.200064,427.12094
26.300064,485.19458
26.400064,364.79852
26.500065,496.4099
26.600065,499.73672
26.700066,536.7618
26.800066,395.77374
