tiempo,posX
0,573.0887
0.1,643.18164
0.2,602.5555
0.3,641.4085
0.4,609.1219
0.5,595.3202
0.6,640.30457
0.70000005,640.1781
0.8000001,596.1791
0.9000001,601.1277
1.0000001,619.59705
1.1000001,653.25574
1.2000002,555.00116
1.3000002,545.0833
1.4000002,541.3134
1.5000002,591.2053
1.6000003,549.21405
1.7000003,593.7228
1.8000003,524.17523
1.9000003,613.7694
2.0000002,582.84393
2.1000001,574.49915
2.2,549.691
2.3,514.6081
2.3999999,617.1202
2.4999998,583.9689
2.5999997,526.3341
2.6999996,600.76135
2.7999995,568.2056
2.8999994,495.0589
2.9999993,502.52756
3.0999992,551.8455
3.199999,586.5508
3.299999,486.89478
3.399999,584.10297
3.4999988,510.38962
3.5999987,507.02902
3.6999986,539.82904
3.7999985,571.867
3.8999984,493.81256
3.9999983,527.05707
4.0999985,556.3285
4.1999984,513.0989
4.2999983,502.30658
4.399998,519.3205
4.499998,509.56332
4.599998,486.5271
4.699998,477.96655
4.799998,461.98425
4.8999977,482.82858
4.9999976,524.8938
5.0999975,428.56015
5.1999974,428.44992
5.2999973,435.7927
5.399997,510.86603
5.499997,471.32947
5.599997,444.55774
5.699997,436.1624
5.799997,488.47192
5.8999968,486.4846
5.9999967,408.6449
6.0999966,495.17062
6.1999965,405.92715
6.2999964,432.22278
6.3999963,426.85062
6.499996,393.14996
6.599996,389.25128
6.699996,387.80063
6.799996,396.64316
6.899996,463.73456
6.9999957,395.3143
7.0999956,436.4916
7.1999955,446.1103
7.2999954,451.76508
7.3999953,386.442
7.499995,442.21368
7.599995,355.42575
7.699995,457.37854
7.799995,402.4297
7.899995,393.02625
7.9999948,380.0591
8.099995,446.9535
8.199995,415.6903
8.299995,359.4382
8.399996,360.19482
8.499996,342.3245
8.599997,388.9006
8.699997,413.411
8.799997,354.6503
8.899998,369.72238
8.999998,319.92868
9.099998,322.11136
9.199999,418.57043
9.299999,330.92307
9.4,327.8563
9.5,390.54367
9.6,387.38583
9.700001,315.00858
9.800001,306.7363
9.900002,354.5988
10.000002,345.8882
10.100002,321.4506
10.200003,301.1954
